type_designator,aircraft_group,manufacturer_model,query,source,source_page,file_title,image_url,thumb_url,license_short_name,license_url,artist,credit,width,height,mime,local_path,public_path,sha256,status,reason,identity_status,identity_notes
P28A,Piper Aircraft,"Piper Aircraft, Cherokee","""P28A"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Piper_Ben_Air_Flight_Academy.JPG,File:Piper Ben Air Flight Academy.JPG,https://upload.wikimedia.org/wikipedia/commons/3/34/Piper_Ben_Air_Flight_Academy.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Piper_Ben_Air_Flight_Academy.JPG/960px-Piper_Ben_Air_Flight_Academy.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Ad Meskens,Own work,2608,1816,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Piper_Ben_Air_Flight_Academy.JPG/960px-Piper_Ben_Air_Flight_Academy.JPG,813b637e64fcaae3cf70cd3bbfae0a9e2f0b582a46a5cbc8c82244c023aa4e89,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
P28A,Piper Aircraft,"Piper Aircraft, Cherokee","""P28A"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Piper_Ben_Air_Flight_Academy_01.JPG,File:Piper Ben Air Flight Academy 01.JPG,https://upload.wikimedia.org/wikipedia/commons/6/6f/Piper_Ben_Air_Flight_Academy_01.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Piper_Ben_Air_Flight_Academy_01.JPG/960px-Piper_Ben_Air_Flight_Academy_01.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Ad Meskens,Own work,3648,2736,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Piper_Ben_Air_Flight_Academy_01.JPG/960px-Piper_Ben_Air_Flight_Academy_01.JPG,b625035bb3991c559f2153e23d2403c7947456c3e7aee306891ab6125b5542e1,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PAY3,Piper Aircraft,"Piper Aircraft, Cheyenne","""Cheyenne"" Piper Aircraft aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AirMed_PA42_Piper_Cheyenne_IIIA.jpg,File:AirMed PA42 Piper Cheyenne IIIA.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/AirMed_PA42_Piper_Cheyenne_IIIA.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/AirMed_PA42_Piper_Cheyenne_IIIA.jpg/960px-AirMed_PA42_Piper_Cheyenne_IIIA.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,AirMedical,Own work,1000,658,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/AirMed_PA42_Piper_Cheyenne_IIIA.jpg/960px-AirMed_PA42_Piper_Cheyenne_IIIA.jpg,7d4a9ed2b550f54cb57262cd42c5810c464b1f823d1c1946e7d1b5551e52bbc6,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PAY3,Piper Aircraft,"Piper Aircraft, Cheyenne","""Cheyenne"" Piper Aircraft aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:N233PS_Piper_PA-31T_Cheyenne_%289143632994%29.jpg,File:N233PS Piper PA-31T Cheyenne (9143632994).jpg,https://upload.wikimedia.org/wikipedia/commons/b/b0/N233PS_Piper_PA-31T_Cheyenne_%289143632994%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/N233PS_Piper_PA-31T_Cheyenne_%289143632994%29.jpg/960px-N233PS_Piper_PA-31T_Cheyenne_%289143632994%29.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Aeroprints.com,Flickr,4752,3168,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/N233PS_Piper_PA-31T_Cheyenne_%289143632994%29.jpg/960px-N233PS_Piper_PA-31T_Cheyenne_%289143632994%29.jpg,d95068be5cd538860f8a49b6d3720232a2e90d724426d917740d473784f65211,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PAY3,Piper Aircraft,"Piper Aircraft, Cheyenne","""Cheyenne"" Piper Aircraft aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:N311LM_Piper_PA-31T_Cheyenne_%289114886871%29.jpg,File:N311LM Piper PA-31T Cheyenne (9114886871).jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/N311LM_Piper_PA-31T_Cheyenne_%289114886871%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/N311LM_Piper_PA-31T_Cheyenne_%289114886871%29.jpg/960px-N311LM_Piper_PA-31T_Cheyenne_%289114886871%29.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Aeroprints.com,Flickr,4752,3168,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/N311LM_Piper_PA-31T_Cheyenne_%289114886871%29.jpg/960px-N311LM_Piper_PA-31T_Cheyenne_%289114886871%29.jpg,3d3e791346d3f49d3f2faf73f8f0c7cd12ff69b91b637db442573aa9eab11da2,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PAY3,Piper Aircraft,"Piper Aircraft, Cheyenne","""Cheyenne"" Piper Aircraft aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:N37PJ_Piper_PA-31T1_Cheyenne_%289137073729%29.jpg,File:N37PJ Piper PA-31T1 Cheyenne (9137073729).jpg,https://upload.wikimedia.org/wikipedia/commons/2/2e/N37PJ_Piper_PA-31T1_Cheyenne_%289137073729%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/N37PJ_Piper_PA-31T1_Cheyenne_%289137073729%29.jpg/960px-N37PJ_Piper_PA-31T1_Cheyenne_%289137073729%29.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Aeroprints.com,Flickr,4752,3168,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/N37PJ_Piper_PA-31T1_Cheyenne_%289137073729%29.jpg/960px-N37PJ_Piper_PA-31T1_Cheyenne_%289137073729%29.jpg,800fb5d696db763dd62185ac62eb633b0241194e07102927c58efbd0739469b9,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
BE40,Beechcraft,"Beechcraft, Beechjet","""BE40"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:BE40_%281%29.jpg,File:BE40 (1).jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/BE40_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/BE40_%281%29.jpg/960px-BE40_%281%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,TatanaB,Own work,2048,1536,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/BE40_%281%29.jpg/960px-BE40_%281%29.jpg,17dcd86be868cea35749c4b0d7ccf9ff097ade7ea4706affff8d676c88b1cc35,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
BE40,Beechcraft,"Beechcraft, Beechjet","""BE40"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:CS-DMT_BE40_%289500458817%29.jpg,File:CS-DMT BE40 (9500458817).jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/CS-DMT_BE40_%289500458817%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/CS-DMT_BE40_%289500458817%29.jpg/960px-CS-DMT_BE40_%289500458817%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Jonathan Payne from Ayr, United Kingdom",CS-DMT BE40,4272,2848,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/CS-DMT_BE40_%289500458817%29.jpg/960px-CS-DMT_BE40_%289500458817%29.jpg,745d002fb38df05035bb0e367272ffb7515212af5f44c08b4f89f3d357a5ca12,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
BE40,Beechcraft,"Beechcraft, Beechjet","""BE40"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:CS-DMZ_BE40_%289503251340%29.jpg,File:CS-DMZ BE40 (9503251340).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0b/CS-DMZ_BE40_%289503251340%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/CS-DMZ_BE40_%289503251340%29.jpg/960px-CS-DMZ_BE40_%289503251340%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Jonathan Payne from Ayr, United Kingdom",CS-DMZ BE40,4272,2848,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/CS-DMZ_BE40_%289503251340%29.jpg/960px-CS-DMZ_BE40_%289503251340%29.jpg,d4fba0728ce017c0623c54eb69be4ea050d59232076a2f0f6524e966cf15db8e,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
BE40,Beechcraft,"Beechcraft, Beechjet","""BE40"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:F-HITM_Raytheon_400A_Beechjet_400XP_BE40_-_MQT_%28Air_ITM%29_%2816622515372%29.jpg,File:F-HITM Raytheon 400A Beechjet 400XP BE40 - MQT (Air ITM) (16622515372).jpg,https://upload.wikimedia.org/wikipedia/commons/d/da/F-HITM_Raytheon_400A_Beechjet_400XP_BE40_-_MQT_%28Air_ITM%29_%2816622515372%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/F-HITM_Raytheon_400A_Beechjet_400XP_BE40_-_MQT_%28Air_ITM%29_%2816622515372%29.jpg/960px-F-HITM_Raytheon_400A_Beechjet_400XP_BE40_-_MQT_%28Air_ITM%29_%2816622515372%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,flybyeigenheer,https://www.flickr.com/photos/78631472@N03/16622515372/,2445,1632,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/F-HITM_Raytheon_400A_Beechjet_400XP_BE40_-_MQT_%28Air_ITM%29_%2816622515372%29.jpg/960px-F-HITM_Raytheon_400A_Beechjet_400XP_BE40_-_MQT_%28Air_ITM%29_%2816622515372%29.jpg,d7206a868eec52cc6fb413b273d75e89bf8192fa32938ddf38322cd68aa0f821,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
M20P,Mooney,"Mooney, Mooney","""Mooney"" Mooney aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:1977_Mooney_M20J_N201QY_over_Las_Vegas.jpg,File:1977 Mooney M20J N201QY over Las Vegas.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ec/1977_Mooney_M20J_N201QY_over_Las_Vegas.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/1977_Mooney_M20J_N201QY_over_Las_Vegas.jpg/960px-1977_Mooney_M20J_N201QY_over_Las_Vegas.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Noah Wulf,Own work,4272,2848,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/1977_Mooney_M20J_N201QY_over_Las_Vegas.jpg/960px-1977_Mooney_M20J_N201QY_over_Las_Vegas.jpg,0bf7996b0cb67903b53f94a7091aaed162ba2d665b2dd2ef22664f54fd1770b6,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
M20P,Mooney,"Mooney, Mooney","""Mooney"" Mooney aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Mooney_M-20_N10YM_FDK_MD1.jpg,File:Mooney M-20 N10YM FDK MD1.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Mooney_M-20_N10YM_FDK_MD1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Mooney_M-20_N10YM_FDK_MD1.jpg/960px-Mooney_M-20_N10YM_FDK_MD1.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Acroterion,Own work,5418,3156,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Mooney_M-20_N10YM_FDK_MD1.jpg/960px-Mooney_M-20_N10YM_FDK_MD1.jpg,7cd6f02ffb81188525f14ed917bb59b089842bcb8b7a77d2061fa40811dedc3a,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
M20P,Mooney,"Mooney, Mooney","""Mooney"" Mooney aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Mooney_M-20_N10YM_FDK_MD2.jpg,File:Mooney M-20 N10YM FDK MD2.jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/Mooney_M-20_N10YM_FDK_MD2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Mooney_M-20_N10YM_FDK_MD2.jpg/960px-Mooney_M-20_N10YM_FDK_MD2.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Acroterion,Own work,4698,3120,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Mooney_M-20_N10YM_FDK_MD2.jpg/960px-Mooney_M-20_N10YM_FDK_MD2.jpg,819533c322ff1d893bafde2adefe6aee927cd8fa5695ece2541fc842e56ab90e,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
M20P,Mooney,"Mooney, Mooney","""Mooney"" Mooney aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Mooney_M20E_Chaparral_%27Cripes_Al_Mooney%27_%28N9140V%2C_cn_690028%29_%284-12-2024%29.jpg,"File:Mooney M20E Chaparral 'Cripes Al Mooney' (N9140V, cn 690028) (4-12-2024).jpg",https://upload.wikimedia.org/wikipedia/commons/a/a8/Mooney_M20E_Chaparral_%27Cripes_Al_Mooney%27_%28N9140V%2C_cn_690028%29_%284-12-2024%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Mooney_M20E_Chaparral_%27Cripes_Al_Mooney%27_%28N9140V%2C_cn_690028%29_%284-12-2024%29.jpg/960px-Mooney_M20E_Chaparral_%27Cripes_Al_Mooney%27_%28N9140V%2C_cn_690028%29_%284-12-2024%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ZLEA,Own work,6000,4000,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Mooney_M20E_Chaparral_%27Cripes_Al_Mooney%27_%28N9140V%2C_cn_690028%29_%284-12-2024%29.jpg/960px-Mooney_M20E_Chaparral_%27Cripes_Al_Mooney%27_%28N9140V%2C_cn_690028%29_%284-12-2024%29.jpg,1793719e93f1898c274fef1b992c411b7ba4cf6634ee7c6ff2253c5dfcb19dec,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
FA20,Dassault,"Dassault, Falcon","""FA20"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AVdef_Fa20_F-GPAA_24nov16_LFBO.jpg,File:AVdef Fa20 F-GPAA 24nov16 LFBO.jpg,https://upload.wikimedia.org/wikipedia/commons/5/58/AVdef_Fa20_F-GPAA_24nov16_LFBO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/AVdef_Fa20_F-GPAA_24nov16_LFBO.jpg/960px-AVdef_Fa20_F-GPAA_24nov16_LFBO.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clément Gruin,Own work,3614,2157,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/AVdef_Fa20_F-GPAA_24nov16_LFBO.jpg/960px-AVdef_Fa20_F-GPAA_24nov16_LFBO.jpg,d2616f33b9c00cfef05e128fb4c8456da3b2350ee561e2bb097171693de9a155,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
FA20,Dassault,"Dassault, Falcon","""FA20"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:G-FRAW_FA20_Draken_Jammer_takeoff_Hohn_Air_Defender_23.jpg,File:G-FRAW FA20 Draken Jammer takeoff Hohn Air Defender 23.jpg,https://upload.wikimedia.org/wikipedia/commons/5/50/G-FRAW_FA20_Draken_Jammer_takeoff_Hohn_Air_Defender_23.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/G-FRAW_FA20_Draken_Jammer_takeoff_Hohn_Air_Defender_23.jpg/960px-G-FRAW_FA20_Draken_Jammer_takeoff_Hohn_Air_Defender_23.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Boevaya mashina,Own work,1200,800,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/G-FRAW_FA20_Draken_Jammer_takeoff_Hohn_Air_Defender_23.jpg/960px-G-FRAW_FA20_Draken_Jammer_takeoff_Hohn_Air_Defender_23.jpg,344cccdbf404c9a54f1108703abb8bf68c56fc1e47f26eabec2ff2e00d5aad24,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
FA20,Dassault,"Dassault, Falcon","""Falcon"" Dassault aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Dassault_Falcon_2000%2C_EBACE_2018%2C_Le_Grand-Saconnex_%28BL7C0628%29.jpg,"File:Dassault Falcon 2000, EBACE 2018, Le Grand-Saconnex (BL7C0628).jpg",https://upload.wikimedia.org/wikipedia/commons/5/59/Dassault_Falcon_2000%2C_EBACE_2018%2C_Le_Grand-Saconnex_%28BL7C0628%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Dassault_Falcon_2000%2C_EBACE_2018%2C_Le_Grand-Saconnex_%28BL7C0628%29.jpg/960px-Dassault_Falcon_2000%2C_EBACE_2018%2C_Le_Grand-Saconnex_%28BL7C0628%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Matti Blume,Own work,5538,3470,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Dassault_Falcon_2000%2C_EBACE_2018%2C_Le_Grand-Saconnex_%28BL7C0628%29.jpg/960px-Dassault_Falcon_2000%2C_EBACE_2018%2C_Le_Grand-Saconnex_%28BL7C0628%29.jpg,8a72ad2416942f188e0e2c7499150b854d87f049694c953c9aa4a55e4bac7637,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
FA20,Dassault,"Dassault, Falcon","""Falcon"" Dassault aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Dassault_Falcon_50_N29B_FDK_MD1.jpg,File:Dassault Falcon 50 N29B FDK MD1.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Dassault_Falcon_50_N29B_FDK_MD1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Dassault_Falcon_50_N29B_FDK_MD1.jpg/960px-Dassault_Falcon_50_N29B_FDK_MD1.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Acroterion,Own work,8078,4162,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Dassault_Falcon_50_N29B_FDK_MD1.jpg/960px-Dassault_Falcon_50_N29B_FDK_MD1.jpg,16a3da621e03e7ac4bbff43e955ba739451d2f74566ebefcb7e8628a1ea9cbbe,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
B06,Bell,"Bell, Helicopter","""B06"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:C-FLIA_B06_Universial_Helicopters.JPG,File:C-FLIA B06 Universial Helicopters.JPG,https://upload.wikimedia.org/wikipedia/commons/e/e0/C-FLIA_B06_Universial_Helicopters.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/C-FLIA_B06_Universial_Helicopters.JPG/960px-C-FLIA_B06_Universial_Helicopters.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,CambridgeBayWeather,Own work,4000,3000,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/C-FLIA_B06_Universial_Helicopters.JPG/960px-C-FLIA_B06_Universial_Helicopters.JPG,954cfd14f7fd9e1a8eceddbeb66a78cbb57049b3d432b8f141627bf067065d2a,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
B06,Bell,"Bell, Helicopter","""B06"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:C-FQHB_Summit_Helicopters_B06_at_Cambridge_Bay_Airport.JPG,File:C-FQHB Summit Helicopters B06 at Cambridge Bay Airport.JPG,https://upload.wikimedia.org/wikipedia/commons/a/a6/C-FQHB_Summit_Helicopters_B06_at_Cambridge_Bay_Airport.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/C-FQHB_Summit_Helicopters_B06_at_Cambridge_Bay_Airport.JPG/960px-C-FQHB_Summit_Helicopters_B06_at_Cambridge_Bay_Airport.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,CambridgeBayWeather,Own work,4000,3000,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/C-FQHB_Summit_Helicopters_B06_at_Cambridge_Bay_Airport.JPG/960px-C-FQHB_Summit_Helicopters_B06_at_Cambridge_Bay_Airport.JPG,08e6f2793d0e6f4715729c3867cfc4170d38969c77c8b06491ba0c057f0fa23e,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
B06,Bell,"Bell, Helicopter","""B06"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:C-FTMC_B06_Great_Slave_Helicopters_at_Cambridge_Bay.jpg,File:C-FTMC B06 Great Slave Helicopters at Cambridge Bay.jpg,https://upload.wikimedia.org/wikipedia/commons/9/96/C-FTMC_B06_Great_Slave_Helicopters_at_Cambridge_Bay.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/C-FTMC_B06_Great_Slave_Helicopters_at_Cambridge_Bay.jpg/960px-C-FTMC_B06_Great_Slave_Helicopters_at_Cambridge_Bay.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,CambridgeBayWeather,Own work,3000,4000,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/C-FTMC_B06_Great_Slave_Helicopters_at_Cambridge_Bay.jpg/960px-C-FTMC_B06_Great_Slave_Helicopters_at_Cambridge_Bay.jpg,f4070a5cad11ebf2068647a644b628b424a80f70b47baac285b0780dda85a94a,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
B06,Bell,"Bell, Helicopter","""B06"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:C-GHBY_Great_Slave_Helicopters_B06_at_Cambridge_Bay_Airport.JPG,File:C-GHBY Great Slave Helicopters B06 at Cambridge Bay Airport.JPG,https://upload.wikimedia.org/wikipedia/commons/2/26/C-GHBY_Great_Slave_Helicopters_B06_at_Cambridge_Bay_Airport.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/C-GHBY_Great_Slave_Helicopters_B06_at_Cambridge_Bay_Airport.JPG/960px-C-GHBY_Great_Slave_Helicopters_B06_at_Cambridge_Bay_Airport.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,CambridgeBayWeather,Own work,4000,3000,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/C-GHBY_Great_Slave_Helicopters_B06_at_Cambridge_Bay_Airport.JPG/960px-C-GHBY_Great_Slave_Helicopters_B06_at_Cambridge_Bay_Airport.JPG,10b4913555feb9f8cfa0accd7a40e9f4667a51be586d04114b0a6a87e48025bd,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
F16,General Dynamics,"General Dynamics, F-16","""F16"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:F-16_Fighting_Falcon_Combined_Arms_Demo.jpg,File:F-16 Fighting Falcon Combined Arms Demo.jpg,https://upload.wikimedia.org/wikipedia/commons/5/57/F-16_Fighting_Falcon_Combined_Arms_Demo.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/F-16_Fighting_Falcon_Combined_Arms_Demo.jpg/960px-F-16_Fighting_Falcon_Combined_Arms_Demo.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Noah Wulf,Own work,4272,2848,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/F-16_Fighting_Falcon_Combined_Arms_Demo.jpg/960px-F-16_Fighting_Falcon_Combined_Arms_Demo.jpg,a4c1c535783c03edd21f6a16073f39bdf6213a2df42f0327f5ed1fc201f97eae,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
F16,General Dynamics,"General Dynamics, F-16","""F16"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:F-16_Fighting_Falcon_Combined_Arms_Demo_2.jpg,File:F-16 Fighting Falcon Combined Arms Demo 2.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/F-16_Fighting_Falcon_Combined_Arms_Demo_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/F-16_Fighting_Falcon_Combined_Arms_Demo_2.jpg/960px-F-16_Fighting_Falcon_Combined_Arms_Demo_2.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Noah Wulf,Own work,4272,2848,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/F-16_Fighting_Falcon_Combined_Arms_Demo_2.jpg/960px-F-16_Fighting_Falcon_Combined_Arms_Demo_2.jpg,3eaf31ae0e85ed0715a66255f2008152561f00e3a0a0d486aba999b4e9cf2568,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
F16,General Dynamics,"General Dynamics, F-16","""F16"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:F-16_Fighting_Falcon_Flys_Past_Crowd.jpg,File:F-16 Fighting Falcon Flys Past Crowd.jpg,https://upload.wikimedia.org/wikipedia/commons/8/80/F-16_Fighting_Falcon_Flys_Past_Crowd.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/F-16_Fighting_Falcon_Flys_Past_Crowd.jpg/960px-F-16_Fighting_Falcon_Flys_Past_Crowd.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Noah Wulf,Own work,4272,2848,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/F-16_Fighting_Falcon_Flys_Past_Crowd.jpg/960px-F-16_Fighting_Falcon_Flys_Past_Crowd.jpg,c828472eb32ece8f5ba899e309607ae3ed420b36a6cc2c012db9e9b117cf0eea,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
F16,General Dynamics,"General Dynamics, F-16","""F16"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:F-16_Fighting_Falcon_Landing.jpg,File:F-16 Fighting Falcon Landing.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/F-16_Fighting_Falcon_Landing.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/F-16_Fighting_Falcon_Landing.jpg/960px-F-16_Fighting_Falcon_Landing.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Noah Wulf,Own work,4272,2848,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/F-16_Fighting_Falcon_Landing.jpg/960px-F-16_Fighting_Falcon_Landing.jpg,8a0adbef03a60fa588206e7a3a38927255535ef592dc52388b300136ac64eecd,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
